code,name,roe,net_profit,np_margin,gp_margin
sh.601898,sh.601898,2.3720000000000003,44.62902,13.053799999999999,25.5094
sh.603100,sh.603100,2.3714,1.139079173,7.8325000000000005,33.022800000000004
sh.688778,sh.688778,2.3653,2.2827202042,3.4665,8.409899999999999
sh.600361,sh.600361,2.3594,2.6516661616999997,1.3096999999999999,3.8001
sz.002283,sz.002283,2.3565,1.4446363794,11.4116,22.0438
sz.002458,sz.002458,2.3560999999999996,1.0342807095,13.196299999999999,23.277900000000002
sz.300979,sz.300979,2.3537,3.8485097863999997,8.9198,17.874599999999997
sz.002281,sz.002281,2.3491,2.3247818387,8.3826,26.8326
sz.000928,sz.000928,2.3489,2.0623950154,7.162599999999999,15.1197
sh.603308,sh.603308,2.3479,1.1232543408,12.639,33.7236
sh.688006,sh.688006,2.3451,1.2807706702,15.1515,33.6047
sz.002906,sz.002906,2.3423,1.671479225,5.3994,16.5198
sh.600483,sh.600483,2.342,8.6971443023,29.618699999999997,30.5305
sh.600999,sh.600999,2.3418,32.7120581594,46.9111,0.0
sz.002255,sz.002255,2.3373,1.037943797,20.821,33.049099999999996
sz.000968,sz.000968,2.3361,1.4349875330000001,29.815199999999997,31.6528
sh.601939,sh.601939,2.3287999999999998,868.21,41.0975,0.0
sh.688099,sh.688099,2.3281,1.729086577,9.1221,37.5077
sz.002048,sz.002048,2.3248,3.4392880495999996,6.6531,14.135
sh.600020,sh.600020,2.3234,3.6705380123,25.515300000000003,47.936499999999995
sh.601098,sh.601098,2.3201,3.9140528904000003,13.399,44.404700000000005
sh.600795,sh.600795,2.3192999999999997,24.872478024899998,6.3501,12.3195
sh.600699,sh.600699,2.3076,4.6271897233,3.3493000000000004,17.6657
sz.002174,sz.002174,2.3053,1.0373429068,29.299999999999997,40.1443
sh.601117,sh.601117,2.3039,16.4385980817,3.5789,9.3573
sh.600320,sh.600320,2.3038,3.80327971,4.4259,11.9499
sh.601288,sh.601288,2.3014,755.8,36.644,0.0
sz.300446,sz.300446,2.3002000000000002,1.5609672199000002,7.665800000000001,15.581900000000001
sz.300661,sz.300661,2.2984999999999998,1.2276767656999998,11.179699999999999,51.6283
sh.601688,sh.601688,2.2950000000000004,48.1040404637,46.157399999999996,0.0
sz.300012,sz.300012,2.2915,1.7650447963,11.8075,45.9506
sz.300919,sz.300919,2.2866999999999997,7.7932908922,4.9481,12.421100000000001
sz.000830,sz.000830,2.2853,4.3801419791,6.1575,13.117899999999999
sh.688169,sh.688169,2.2837,3.23196878,7.6457999999999995,43.2552
sh.600292,sh.600292,2.2806,4.7226118139999995,19.0841,33.856
sh.600509,sh.600509,2.2805,1.866037538,8.767,21.675
sz.002120,sz.002120,2.2795,4.9005319793,3.8967,8.980599999999999
sh.600916,sh.600916,2.2679,1.6598775231,1.0817,2.7262999999999997
sh.601689,sh.601689,2.2668,5.5336667384,8.348700000000001,19.2562
sz.300119,sz.300119,2.2657,1.174088418,14.212,39.7299
sh.600452,sh.600452,2.259,1.2831529553,19.869999999999997,24.759900000000002
sz.300140,sz.300140,2.2589,3.2721088195,22.8306,42.7904
sh.603418,sh.603418,2.2516000000000003,1.0319845147,10.0174,18.8465
sh.601022,sh.601022,2.2496,1.3980194215000001,8.9049,15.943299999999999
sz.000603,sz.000603,2.2464,1.151821983,29.965799999999998,61.4209
sh.601107,sh.601107,2.2436000000000003,4.7781295052,19.8147,34.7178
sz.301087,sz.301087,2.2303,1.0741175899,10.6099,55.15409999999999
sz.002299,sz.002299,2.2298999999999998,2.5659071592,4.9703,13.6659
sh.600933,sh.600933,2.2252,2.4420301211,12.705,27.362599999999997
sh.601658,sh.601658,2.2249000000000003,258.46,26.8776,0.0
sz.000887,sz.000887,2.2163,3.1778284376999997,7.2562,25.775100000000002
sz.000983,sz.000983,2.2157,9.7241298278,10.9739,28.604499999999998
sz.002392,sz.002392,2.2137000000000002,1.2940977054,6.9007,13.5819
sz.300002,sz.300002,2.2132,1.6701786328000001,11.9212,49.8865
sh.688472,sh.688472,2.2088,5.423269829700001,7.6068,20.4088
sz.003816,sz.003816,2.2004,40.6547408041,24.9119,39.372800000000005
sh.600388,sh.600388,2.1999999999999997,2.4511300986,10.323699999999999,25.6715
sh.688101,sh.688101,2.1996,1.000679318,20.4133,32.0327
sh.600577,sh.600577,2.1993,1.4516171916,2.0629999999999997,5.3508
sz.000650,sz.000650,2.1982999999999997,1.7822999011000003,15.7834,36.7037
sz.300428,sz.300428,2.1959,2.0386579139,2.412,10.4969
sz.000089,sz.000089,2.1954000000000002,2.6324254432,19.5917,24.2273
sh.600219,sh.600219,2.1898,12.2479691345,13.508700000000001,21.638099999999998
sh.601881,sh.601881,2.1851,33.202644454099996,45.1456,0.0
sh.600618,sh.600618,2.1837,2.0575451019999997,10.2743,15.562599999999998
sh.600177,sh.600177,2.1747,9.1878689066,31.8843,52.05689999999999
sz.002608,sz.002608,2.1736999999999997,10.0247036671,11.7227,8.052299999999999
sh.600685,sh.600685,2.1725000000000003,4.72464704,8.3105,8.6213
sh.601033,sh.601033,2.171,2.4121743227000003,21.8066,39.655699999999996
sh.600888,sh.600888,2.1708000000000003,2.6361529755,14.743500000000001,20.6986
sh.600871,sh.600871,2.1704999999999997,2.04758,1.1205,8.5947
sz.301035,sz.301035,2.1699,1.9208235225,6.0191,23.7915
sh.601000,sh.601000,2.1697,5.2260271378,34.489,48.370400000000004
sh.600000,sh.600000,2.1641,181.7,39.013999999999996,0.0
sz.300888,sz.300888,2.1619,2.7075784797000004,10.105400000000001,48.9223
sz.002416,sz.002416,2.161,1.5540355008000002,1.0046,5.405200000000001
sh.600704,sh.600704,2.1576999999999997,13.8925774724,1.0352000000000001,3.3627
sh.601096,sh.601096,2.1571,1.0170516234,4.2132000000000005,11.4403
sz.001914,sz.001914,2.1513999999999998,2.4646879597,5.1674999999999995,10.7807
sz.001289,sz.001289,2.1408,19.5051236107,24.7919,42.794900000000005
sh.600282,sh.600282,2.1347,5.885793995299999,4.0835,11.897499999999999
sh.600968,sh.600968,2.1340000000000003,6.6055882169,6.776600000000001,15.1564
sh.603281,sh.603281,2.133,1.033679063,20.042299999999997,27.846
sz.002441,sz.002441,2.1317,1.0238726131,4.0937,12.662200000000002
sz.001203,sz.001203,2.1297,1.5759706019,19.3702,52.2263
sh.601369,sh.601369,2.1295,2.2405956306,8.6582,21.343999999999998
sz.300759,sz.300759,2.1277,3.1041002135,8.6745,32.4958
sh.688676,sh.688676,2.1231,1.1165537689,7.3323,25.7407
sz.000034,sz.000034,2.1229,2.5540634669,0.6296999999999999,3.3667000000000002
sh.600736,sh.600736,2.1212999999999997,2.2118011802,15.7039,11.799
sh.601169,sh.601169,2.121,81.23,41.446,0.0
sh.600179,sh.600179,2.1182,2.5364599512,11.9619,18.0719
sh.601528,sh.601528,2.1172,4.28592,40.1332,0.0
sz.300850,sz.300850,2.1143,1.5203066478,17.1507,28.9107
sz.300699,sz.300699,2.1132,1.1984290574,18.7534,38.223
sz.002156,sz.002156,2.1126,3.5024352352999997,4.6814,13.3247
sh.601019,sh.601019,2.1119,3.2585471563,12.992500000000001,39.9094
sh.603995,sh.603995,2.1083000000000003,1.5471295634,1.5708,4.6164
sh.601997,sh.601997,2.1056,15.00347,43.2255,0.0
sh.601928,sh.601928,2.0987,4.3247004566000005,14.9955,35.6816
sh.601187,sh.601187,2.0972,7.28183,47.9496,0.0
sh.603367,sh.603367,2.0896999999999997,1.3211200456999999,15.536200000000001,57.9748
sh.601860,sh.601860,2.0869,4.28593,36.7588,0.0
sh.688336,sh.688336,2.0865,1.765615,40.9433,80.7087
sh.600941,sh.600941,2.084,293.54,11.0155,25.3507
sz.000166,sz.000166,2.0829,26.1923602291,44.1828,0.0
sz.300236,sz.300236,2.081,1.0380994045,17.9814,42.1847
sh.601965,sh.601965,2.0782,1.7214219967,21.2642,45.9732
sh.601326,sh.601326,2.078,4.3449064775999995,25.9513,39.2511
sh.601886,sh.601886,2.076,1.8237763951,4.0271,15.4078
sz.002202,sz.002202,2.0584000000000002,10.0754283804,6.5066,16.7629
sh.600987,sh.600987,2.0531,1.6043069114,7.8397,17.1094
sh.601500,sh.601500,2.0467,1.2646483406,5.9188,16.0936
sh.600906,sh.600906,2.0459,2.5341047191999997,34.5,0.0
sh.600033,sh.600033,2.0455,3.0825596055,41.943000000000005,56.0037
sh.600028,sh.600028,2.0447,196.14,2.7754999999999996,19.8889
sh.601328,sh.601328,2.044,263.88,37.903999999999996,0.0
sh.603236,sh.603236,2.0412,1.3933006172,2.0644,17.0881
sh.600780,sh.600780,2.0308,1.717715186,5.5817,7.780099999999999
sh.601398,sh.601398,2.0286,880.13,38.205099999999995,0.0
sh.601333,sh.601333,2.0256,5.79673901,7.8431,11.7015
sz.000755,sz.000755,2.0177,1.1249612881,33.0855,56.6415
sh.601878,sh.601878,2.0169,8.234857791900001,34.9079,0.0
sz.000686,sz.000686,2.0121,4.2057510172,31.715700000000002,0.0
sz.002831,sz.002831,2.01,2.4815815912,6.5419,25.0548
sz.300724,sz.300724,2.0069,2.7058119657999997,18.0933,34.5859
sh.601518,sh.601518,1.9955,1.2362579,46.6571,67.5442
sz.002039,sz.002039,1.9878,1.6157294440999999,34.4899,56.9272
sh.600995,sh.600995,1.9848999999999999,5.5206659943,29.8504,50.7216
sz.002007,sz.002007,1.984,2.4259449621,31.8319,50.187599999999996
sz.300285,sz.300285,1.9812,1.4835791201,13.941999999999998,36.7357
sh.600458,sh.600458,1.9812,1.7914885163,4.016900000000001,15.584799999999998
sz.002271,sz.002271,1.9771,3.9511718514,5.4953,27.0258
sz.000589,sz.000589,1.9746,1.8172021444,6.762700000000001,19.8974
sh.600970,sh.600970,1.9619999999999997,4.8005644825,5.0506,16.4297
sh.603456,sh.603456,1.9539,1.6827092319999999,14.0148,36.3723
sz.301217,sz.301217,1.9528,1.0634706165999999,5.7742,8.7918
sh.600098,sh.600098,1.9479,5.7362940104,4.9115,8.2104
sz.001308,sz.001308,1.9467999999999999,1.5668339971,4.4875,16.159000000000002
sh.601818,sh.601818,1.9435,115.21,36.217,0.0
sh.601766,sh.601766,1.9428,40.42289,7.510999999999999,23.814
sh.603529,sh.603529,1.9416,2.0445308654,4.0229,15.827399999999999
sh.600801,sh.600801,1.941,8.46630539,9.5029,30.8501
sh.600109,sh.600109,1.9343,7.013356002999999,28.8736,0.0
sz.003022,sz.003022,1.9261,1.8384941206,8.186599999999999,23.3034
sz.002939,sz.002939,1.9248999999999998,6.2565088284,48.9811,0.0
sz.002936,sz.002936,1.9234999999999998,10.84376,30.7981,0.0
sh.601211,sh.601211,1.916,67.04328679,41.3029,0.0
sh.601231,sh.601231,1.9033000000000002,4.1918619688,3.1401,9.458
sh.601686,sh.601686,1.8961,1.4406244438,1.3534,2.9144
sh.600958,sh.600958,1.8950000000000002,15.870195659,38.8007,0.0
sh.600739,sh.600739,1.8914,5.492440283600001,27.585900000000002,13.353599999999998
sh.601696,sh.601696,1.889,3.6155889348000003,39.245000000000005,0.0
sh.603225,sh.603225,1.8849,3.6774304117,2.0978,7.3039000000000005
sh.603806,sh.603806,1.8841,3.1053675625,9.207899999999999,13.825999999999999
sh.600480,sh.600480,1.8816,2.044090372,4.476,16.8967
sh.600737,sh.600737,1.8733,2.2412707454,5.2123,10.973700000000001
sh.600642,sh.600642,1.8714000000000002,10.7050679921,15.700800000000001,19.683899999999998
sh.600548,sh.600548,1.8686999999999998,5.554906681399999,31.5743,39.3763
sz.000088,sz.000088,1.8671,3.3885426267,175.0249,18.607499999999998
sz.300073,sz.300073,1.8669000000000002,3.0007390361,6.6306,15.463799999999999
sh.600928,sh.600928,1.8664,7.55906,26.1931,0.0
sz.002008,sz.002008,1.8659,4.3651967029000005,8.501100000000001,34.0154
sz.000581,sz.000581,1.8635,3.7370913593,12.4727,17.644199999999998
sz.002511,sz.002511,1.8632,1.037237603,4.7193,34.3693
sh.603202,sh.603202,1.8610000000000002,1.2657665839,15.747900000000001,32.584999999999994
sh.605507,sh.605507,1.8606,1.6012863356,10.5287,23.0636
sz.002422,sz.002422,1.857,4.72700274,11.0982,45.313700000000004
sh.600366,sh.600366,1.8538,1.1804521023,7.8782000000000005,22.398899999999998
sz.002807,sz.002807,1.8526999999999998,3.5929,29.481299999999997,0.0
sh.603515,sh.603515,1.8512,1.3180664865,8.8327,37.2747
sh.601607,sh.601607,1.851,18.5010590745,2.4582,10.753
sh.600025,sh.600025,1.8467999999999998,17.7124784469,30.7358,51.9886
sh.601555,sh.601555,1.8413,8.0652018726,39.3823,0.0
sh.600741,sh.600741,1.8394000000000001,14.0945198146,3.5076000000000005,12.1344
sh.601988,sh.601988,1.8365,609.59,34.084599999999995,0.0
sh.601127,sh.601127,1.8350000000000002,6.1054531693,2.3714,26.2383
sz.002841,sz.002841,1.8342,2.5276874725,4.0748,20.7548
sh.688271,sh.688271,1.8325,3.9244348372,13.497300000000001,47.1614
sz.002236,sz.002236,1.8318,7.1196320007,10.3148,43.7654
sz.002440,sz.002440,1.8314000000000001,1.8524561833000002,11.0118,22.6168
sh.600350,sh.600350,1.8314000000000001,10.2850434123,22.2036,38.1963
sz.000021,sz.000021,1.8307,2.8799757116,7.734000000000001,17.066200000000002
sz.001369,sz.001369,1.8262,1.2631507942,12.6916,20.829700000000003
sz.300726,sz.300726,1.8213,1.1379534048,31.047900000000002,60.002
sh.601808,sh.601808,1.8190000000000002,9.11484475,8.0689,18.421699999999998
sz.000811,sz.000811,1.8158,1.2315398271,7.5819,24.9379
sz.002625,sz.002625,1.8155999999999999,1.7615244931,33.7233,49.8536
sz.002498,sz.002498,1.8137,1.5912215525,6.2359,14.6567
sz.001965,sz.001965,1.8016,14.9688640666,42.0884,25.868000000000002
sz.002152,sz.002152,1.7961,2.4021978005,10.8595,31.5471
sh.600688,sh.600688,1.7792999999999999,4.16675,2.3592,20.8687
sh.600196,sh.600196,1.7792,10.796278541400001,10.7178,49.7009
sh.688729,sh.688729,1.7766,1.5934689878,15.363299999999999,40.023599999999995
sh.600867,sh.600867,1.7680999999999998,1.2139282332999999,16.2365,71.6238
sh.603228,sh.603228,1.7643,2.4301447056,6.244000000000001,18.7612
sz.300034,sz.300034,1.7638,1.0569749856,10.4628,26.595800000000004
sz.002978,sz.002978,1.7583000000000002,1.5301137527000002,30.504199999999997,60.9031
sz.000402,sz.000402,1.7529,3.3854901183,12.2501,31.0768
sh.601001,sh.601001,1.7528,4.5707174374,15.004100000000001,33.1198
sz.001391,sz.001391,1.7434,4.72218706,9.0463,12.2966
sh.688146,sh.688146,1.7419,1.0128684,14.4403,30.204700000000003
sz.001872,sz.001872,1.7418,22.095486739499997,50.1306,47.5293
sh.600717,sh.600717,1.7412,5.1975906529,19.747999999999998,38.940000000000005
sh.600490,sh.600490,1.737,1.1724374833,11.9673,24.488599999999998
sz.000922,sz.000922,1.7301,1.1143612709000001,9.1338,19.3472
sh.600460,sh.600460,1.7284000000000002,1.4805107894,4.207000000000001,19.7882
sh.600909,sh.600909,1.7267000000000001,4.4212986082,45.4768,0.0
sz.301238,sz.301238,1.7226000000000001,1.2948235017,19.131400000000003,9.145100000000001
sh.601985,sh.601985,1.7225000000000001,41.3946732376,21.8732,39.501799999999996
sz.000063,sz.000063,1.7215999999999998,13.1823,3.7677,28.276200000000003
sz.000949,sz.000949,1.7183,1.1599735286,5.2326,13.031899999999998
sz.002821,sz.002821,1.7103,3.0115574158999996,16.7137,43.0162
sz.000969,sz.000969,1.7013,1.1559733835,4.8111,17.1293
sz.000860,sz.000860,1.6998,1.172228187,4.8619,37.5531
sz.000729,sz.000729,1.6957,3.6418795008999996,8.8889,46.3208
sh.600582,sh.600582,1.6764000000000001,5.65665103,9.4576,29.1054
sh.688536,sh.688536,1.6763,1.054005096,15.0078,47.6561
sh.600378,sh.600378,1.6743999999999999,3.8232895400999998,9.0364,23.9676
sh.600621,sh.600621,1.6740000000000002,1.5527241308000002,24.6646,0.0
sh.601811,sh.601811,1.6691,2.672228972,10.7589,34.2138
sh.600016,sh.600016,1.6565,114.91,30.3818,0.0
sh.600021,sh.600021,1.6539000000000001,11.0616628425,11.1476,22.2376
sh.600502,sh.600502,1.6535000000000002,4.6376841489,2.8984,11.441600000000001
sh.603300,sh.603300,1.6496,1.0594235774,6.977,32.360699999999994
sh.601609,sh.601609,1.6487999999999998,1.7222820287,0.47219999999999995,2.1839
sz.300623,sz.300623,1.6480000000000001,1.0002247313,10.8748,27.787200000000002
sh.601619,sh.601619,1.6476000000000002,1.3265323223999999,22.331,53.813100000000006
sz.002594,sz.002594,1.6463999999999999,40.10931,2.6699,18.8062
sh.603014,sh.603014,1.6462999999999999,1.1830267370999998,13.082699999999999,38.9198
sz.300761,sz.300761,1.6462999999999999,1.5311300298,3.0712,11.3343
sh.605589,sh.605589,1.6461,1.8518887371000001,6.9338999999999995,26.2491
sh.600517,sh.600517,1.6435000000000002,5.2803259073,34.9864,11.4458
sh.603501,sh.603501,1.6421999999999999,4.9368057236,7.696899999999999,29.3806
sh.601598,sh.601598,1.6413,7.3390480925,3.4056999999999995,6.1591
sh.603087,sh.603087,1.6413,1.9246204171999999,21.9178,74.5588
sh.600352,sh.600352,1.6324,5.4914558071,15.1788,33.8509
sz.002179,sz.002179,1.6276,4.278923820299999,8.7822,27.996100000000002
sz.002600,sz.002600,1.6172,4.0080654978,3.1702,16.5434
sz.002221,sz.002221,1.6163,1.6384002996,2.6631,5.0137
sh.600063,sh.600063,1.6159,1.3585163006,6.9858,15.6257
sh.601108,sh.601108,1.614,6.1707983734,37.3684,0.0
sz.002461,sz.002461,1.6098999999999999,1.8188554609,14.005899999999999,49.6418
sh.600587,sh.600587,1.6098000000000001,1.2467160498999998,5.5313,24.6446
sh.601139,sh.601139,1.6074000000000002,2.9219243308999996,4.2902000000000005,16.311400000000003
sh.688388,sh.688388,1.6031,1.2274635951000001,3.5627,7.477200000000001
sz.300277,sz.300277,1.6024,1.344805395,10.3162,26.289800000000003
sh.600496,sh.600496,1.6016,1.5101043855,3.1174,11.752600000000001
sz.002171,sz.002171,1.5916,1.4171972135,0.7923,3.4958000000000005
sz.300058,sz.300058,1.5904999999999998,1.2595221934999998,0.6697,2.5919999999999996
sh.600057,sh.600057,1.5875,6.699475041,0.6759000000000001,3.0161000000000002
sh.601788,sh.601788,1.5854,11.7808158655,38.2044,0.0
sh.601728,sh.601728,1.5821,72.7275460717,5.5351,28.123700000000003
sh.601059,sh.601059,1.5796000000000001,4.569334751,41.834700000000005,0.0
sh.600583,sh.600583,1.5772000000000002,4.603728,9.2179,14.733099999999999
sz.000061,sz.000061,1.5744,1.6699770883,13.0183,25.7296
sz.002926,sz.002926,1.5741999999999998,3.9343676137,33.751999999999995,0.0
sz.000875,sz.000875,1.5737,4.1447241641,11.7912,24.3168
sh.601699,sh.601699,1.5692000000000002,6.881897240800001,9.4754,36.6618
sh.601311,sh.601311,1.5677,1.5830286944999998,4.1097,16.7655
sh.603393,sh.603393,1.5615,1.4050753578,15.394,39.2883
sh.600143,sh.600143,1.5569,2.1390749778,1.3721,13.256699999999999
sh.601158,sh.601158,1.5547,2.7156949463999998,16.0748,29.881
sh.603599,sh.603599,1.5499,1.5732694962,17.2561,34.9758
sh.601163,sh.601163,1.5497,2.1771427706999997,8.8155,20.0835
sh.600633,sh.600633,1.5495999999999999,1.531365046,17.5255,38.3993
sz.002399,sz.002399,1.5495,1.8737212153999998,14.0792,34.1539
sz.002736,sz.002736,1.5494,21.0446348503,42.7646,0.0
sh.600299,sh.600299,1.547,3.05796901,6.9454,25.3182
sz.000563,sz.000563,1.5455999999999999,2.9006443269,67.5396,0.0
sh.603693,sh.603693,1.5364,1.2667497992,24.945700000000002,52.71789999999999
sz.000028,sz.000028,1.5328,3.0516096377,1.7121000000000002,9.9591
sh.600056,sh.600056,1.5276,2.3713951853,2.8958999999999997,10.6098
sz.000411,sz.000411,1.5254,1.0315704206999998,1.2002000000000002,6.3271
sz.300999,sz.300999,1.5251000000000001,15.48681,2.3633,6.772
sz.000157,sz.000157,1.5244,9.1772622512,7.0855,27.6926
sz.002984,sz.002984,1.5174999999999998,2.0971576145,10.071299999999999,20.204
sz.300003,sz.300003,1.5163,2.2319338663,13.3484,62.0344
sz.002851,sz.002851,1.5103,1.2847175301,4.6084,21.5652
sh.603299,sh.603299,1.5091999999999999,1.143910605,9.9082,29.895300000000002
sh.601816,sh.601816,1.5054,31.9027054111,30.212699999999998,45.8189
sz.002250,sz.002250,1.5039,1.4063884978,7.1655999999999995,30.162499999999998
sh.688187,sh.688187,1.5028,6.72391545,13.179599999999999,33.3088
sz.002004,sz.002004,1.5021,2.4091263134,8.5469,35.8703
sh.600930,sh.600930,1.5002,23.3351717,22.0403,40.8081
sh.601179,sh.601179,1.4961,4.4403740787,8.0565,23.3521
sz.001227,sz.001227,1.4941,5.4794113224,26.951999999999998,0.0
sz.000617,sz.000617,1.4909999999999999,31.3468431431,1283.7116999999998,57.2356
sh.600884,sh.600884,1.4888000000000001,3.4663144481,6.4428,18.8551
sz.300115,sz.300115,1.4872,1.2654047003,2.4663,18.5425
sh.600667,sh.600667,1.4862,1.6335577209999999,2.4536,6.9006
sz.002683,sz.002683,1.4732,1.9255525200999999,4.4343,17.5368
sz.002010,sz.002010,1.472,2.8666371327999998,7.251399999999999,22.711100000000002
sz.000030,sz.000030,1.4711999999999998,1.4338412603,3.8218,10.7752
sz.000950,sz.000950,1.4690999999999999,1.9836590538999999,0.9708,6.8534999999999995
sz.002541,sz.002541,1.468,1.4818133244,2.8266,9.8508
sh.600575,sh.600575,1.4623000000000002,4.407758773299999,4.522,9.495099999999999
sh.600927,sh.600927,1.4548,1.9398646511000002,44.3527,0.0
sh.600482,sh.600482,1.4538,11.7211499807,9.114600000000001,18.9074
sz.002258,sz.002258,1.4477,1.3633803869,5.8958,18.270500000000002
sh.601006,sh.601006,1.4428,25.84549393,13.9178,14.5222
sh.601567,sh.601567,1.4412,1.622948052,5.0135,25.021500000000003
sh.601018,sh.601018,1.438,13.11815,16.0157,27.8839
sz.002624,sz.002624,1.4324,1.0153690725,8.669699999999999,66.71470000000001
sh.688396,sh.688396,1.4307999999999998,3.0199547767,10.5696,25.485000000000003
sz.000869,sz.000869,1.4255,1.50522175,17.1413,57.0805
sz.000728,sz.000728,1.4077,5.4212453483,40.8382,0.0
sh.688428,sh.688428,1.4042000000000001,1.0244640934,19.3798,88.13499999999999
sh.600269,sh.600269,1.4008,3.1502732608999997,21.0364,50.0058
sh.600570,sh.600570,1.4002000000000001,1.6523358841999998,18.2514,67.9572
sz.002226,sz.002226,1.3948,1.741911257,7.9826999999999995,25.5486
sh.600258,sh.600258,1.3911,1.9298486019999999,10.8603,38.209900000000005
sh.600008,sh.600008,1.3881,6.0449783187,14.414,37.8311
sz.002251,sz.002251,1.3814,1.2286508822,9.367799999999999,34.443
sz.300142,sz.300142,1.3809,1.1441386969,25.7777,68.46640000000001
sz.002061,sz.002061,1.3707,1.9866602216,2.4306,7.6137
sz.002500,sz.002500,1.369,2.57987343,32.988,0.0
sz.002241,sz.002241,1.3635,5.2246528382,2.8001,13.7665
sz.002237,sz.002237,1.3629,1.7970891065,0.5467,3.0432
sh.600348,sh.600348,1.3626,6.1898001521,12.5664,41.3123
sz.301301,sz.301301,1.3606,1.1001778581000001,10.0519,23.557100000000002
sh.600406,sh.600406,1.3591,7.4505046084,7.79,25.095299999999998
sz.002432,sz.002432,1.3511,3.0445720799,100.9866,68.99889999999999
sz.000883,sz.000883,1.3494000000000002,6.055180697999999,13.788400000000001,26.099899999999998
sh.600009,sh.600009,1.349,6.4193843809,20.072499999999998,24.9346
sh.600475,sh.600475,1.3487,1.6765260419999999,9.1165,23.2639
sh.603305,sh.603305,1.3456,1.2517008708,10.2713,22.9084
sz.002938,sz.002938,1.3454000000000002,4.455753628,5.5796,22.9485
sh.600061,sh.600061,1.3433000000000002,5.6334012111,3297.2354000000005,67.83940000000001
sh.601200,sh.601200,1.337,1.8838271985,14.8584,30.6285
sz.300182,sz.300182,1.3353,1.1284095548,19.805500000000002,34.9974
sh.601866,sh.601866,1.3346,4.1788036252,6.9811,14.2979
sz.002096,sz.002096,1.3341,1.1605971025,6.2934,18.3814
sz.300409,sz.300409,1.3306,1.2030713619,5.3836,23.4114
sh.688425,sh.688425,1.3271,2.4837996762,11.3429,26.388499999999997
sh.688820,sh.688820,1.3245,1.9132845033,11.2654,29.5945
sh.601136,sh.601136,1.3153,1.9657230376,34.7622,0.0
sz.300136,sz.300136,1.3149,1.0488914024,5.2649,21.7664
sh.601800,sh.601800,1.3141,53.2269907,3.4132000000000002,10.159600000000001
sz.001386,sz.001386,1.3136,1.5961381884999999,15.8552,33.9953
sz.000900,sz.000900,1.3119,2.1961581141,10.1605,25.4255
sh.600982,sh.600982,1.3084,1.0141193513,9.4774,20.419
sz.000990,sz.000990,1.3064,2.8086334049,9.9048,18.8199
sz.000599,sz.000599,1.3037999999999998,3.6123829527999995,5.4492,23.5594
sz.002091,sz.002091,1.2935,3.6390863069,3.7698,13.2856
sh.601186,sh.601186,1.2735,49.0054,2.1161,7.8553999999999995
sz.002081,sz.002081,1.2719,1.8116404644,4.4064,13.031699999999999
sh.601377,sh.601377,1.2675,10.273912770499999,38.556400000000004,0.0
sh.600925,sh.600925,1.2663,2.3062178093,6.5486,25.379800000000003
sh.600835,sh.600835,1.2654999999999998,2.9372473651999997,6.8958,16.147
sz.001280,sz.001280,1.2621,2.3569649941,6.611599999999999,17.525
sz.000725,sz.000725,1.2619,17.09087317,3.3510999999999997,15.5957
sh.601678,sh.601678,1.2619,1.5399264915000002,3.9258,12.807599999999999
sh.600050,sh.600050,1.2596,48.57160535,4.723800000000001,23.727899999999998
sh.688349,sh.688349,1.2588,1.79375,4.5015,11.6637
sh.601990,sh.601990,1.2559,2.9485366277,40.7764,0.0
sh.600015,sh.600015,1.2513,51.2,20.7944,0.0
sh.603160,sh.603160,1.2499,1.1718942527,12.0922,40.8903
sh.600759,sh.600759,1.2497,1.2709028464,18.4205,64.84490000000001
sz.002429,sz.002429,1.2470999999999999,2.467871399,5.9038,13.971900000000002
sz.000661,sz.000661,1.2451999999999999,2.7050018225,10.4551,77.955
sh.600673,sh.600673,1.2432,1.3759406263,3.2384999999999997,19.2019
sz.000967,sz.000967,1.2397,2.2002354793,5.6107,22.3831
sh.600023,sh.600023,1.2327,7.3332578348,4.6821,5.4498999999999995
sz.002643,sz.002643,1.2295,1.1451951040000001,11.2797,35.942800000000005
sz.002233,sz.002233,1.2148,1.4862565816,17.8981,26.6814
sh.601611,sh.601611,1.2061,6.939358696499999,3.0162,9.3637
sh.600619,sh.600619,1.1782000000000001,1.1051186858,1.6235,13.1329
sh.600985,sh.600985,1.1766999999999999,3.5429470530000002,3.4824,16.9548
sh.600369,sh.600369,1.1743999999999999,3.1034348567000003,39.2219,0.0
sh.601868,sh.601868,1.1737,23.06513,2.2609,10.796999999999999
sh.601390,sh.601390,1.1696,49.06487,2.0879000000000003,7.928399999999999
sh.600905,sh.600905,1.1662000000000001,12.6490280717,18.205199999999998,39.658300000000004
sh.601375,sh.601375,1.1657000000000002,1.7300389644999998,32.183499999999995,0.0
sh.600967,sh.600967,1.1645,1.368090188,5.2591,10.2992
sz.000582,sz.000582,1.1619000000000002,2.6629635835,15.4301,30.485699999999998
sz.002423,sz.002423,1.1586,3.6334361967,724.6388999999999,19.178700000000003
sh.601669,sh.601669,1.158,26.560518151799997,1.8308000000000002,10.1764
sh.688563,sh.688563,1.1539000000000001,1.2031239245999998,18.2839,25.5145
sz.300017,sz.300017,1.1536,1.2078749624,10.8264,37.0828
sh.601016,sh.601016,1.1472,2.0904860491,18.634,41.5409
sh.600528,sh.600528,1.1451,3.0922184297000004,4.7726,16.789299999999997
